pupyear,sitedate,sitecode,region,lat,longit,brand,adjsex,code,withpup
2001,6/9/2001,SMI,8,34.03,120.44,1070,F,WJR,P
2001,6/10/2001,SMI,8,34.03,120.44,1070,F,WJR,
2001,6/11/2001,SMI,8,34.03,120.44,1070,F,WJR,
2001,6/13/2001,SMI,8,34.03,120.44,1070,F,WJR,Y
2001,6/14/2001,SMI,8,34.03,120.44,1070,F,WJR,Y
2001,6/16/2001,SMI,8,34.03,120.44,1070,F,WJR,Y
2001,6/19/2001,SMI,8,34.03,120.44,1070,F,WJR,
2001,6/22/2001,SMI,8,34.03,120.44,1070,F,WJR,
2001,6/26/2001,SMI,8,34.03,120.44,1070,F,WJR,
2001,7/1/2001,SMI,8,34.03,120.44,1070,F,WJR,
2001,7/9/2001,SMI,8,34.03,120.44,1070,F,WJR,
2002,5/26/2002,SMI,8,34.03,120.44,1070,F,EJR,
2002,6/1/2002,SMI,8,34.03,120.44,1070,F,EJR,P
2002,6/11/2002,SMI,8,34.03,120.44,1070,F,WJR,
2002,6/12/2002,SMI,8,34.03,120.44,1070,F,EJR,P
2002,6/20/2002,SMI,8,34.03,120.44,1070,F,EJR,
2002,6/26/2002,SMI,8,34.03,120.44,1070,F,WJR,Y
2002,6/29/2002,SMI,8,34.03,120.44,1070,F,WJR,
2002,7/17/2002,SMI,8,34.03,120.44,1070,F,WJR,
2002,7/22/2002,SMI,8,34.03,120.44,1070,F,WJR,
2003,6/2/2003,SMI,8,34.03,120.44,1070,F,EACS,
2003,6/3/2003,SMI,8,34.03,120.44,1070,F,WJR,
2003,6/13/2003,SMI,8,34.03,120.44,1070,F,ETB,
2003,6/22/2003,SMI,8,34.03,120.44,1070,F,EJR,
2003,7/10/2003,SMI,8,34.03,120.44,1070,F,ETB,
2003,7/19/2003,SMI,8,34.03,120.44,1070,F,ECK,
94,7/24/1994,ANI,9,37.18,122.4,1073,F,,
94,7/26/1994,ANI,9,37.18,122.4,1073,F,,
98,7/20/1998,ANI,9,37.18,122.4,1073,F,,
98,7/27/1998,ANI,9,37.18,122.4,1073,F,,
98,7/26/1998,ANI,9,37.18,122.4,1073,F,,
96,6/11/1996,SMI,8,34.03,120.44,1073,F,LNC,Y
96,6/22/1996,SMI,8,34.03,120.44,1073,F,LNC,
96,7/10/1996,SMI,8,34.03,120.44,1073,F,LNC,
96,6/28/1996,SMI,8,34.03,120.44,1073,F,LNC,
94,6/3/1994,SMI,8,34.03,120.44,1073,F,WAC,N
94,6/12/1994,SMI,8,34.03,120.44,1073,F,EJR,N
94,5/25/1994,SMI,8,34.03,120.44,1073,F,MAG,N
96,6/6/1996,SMI,8,34.03,120.44,1073,F,LNC,Y
97,6/5/1997,SMI,8,34.03,120.44,1073,F,EAC,
97,6/7/1997,SMI,8,34.03,120.44,1073,F,EAC,Y
97,6/9/1997,SMI,8,34.03,120.44,1073,F,EAC,Y
97,6/10/1997,SMI,8,34.03,120.44,1073,F,EAC,Y
98,6/10/1998,SMI,8,34.03,120.44,1073,F,MAG,
98,6/10/1998,SMI,8,34.03,120.44,1073,F,EAC,
97,6/11/1997,SMI,8,34.03,120.44,1073,F,EAC,
97,6/14/1997,SMI,8,34.03,120.44,1073,F,EAC,Y
97,6/16/1997,SMI,8,34.03,120.44,1073,F,EAC,Y
97,6/19/1997,SMI,8,34.03,120.44,1073,F,EAC,Y
97,6/21/1997,SMI,8,34.03,120.44,1073,F,EAC,Y
97,6/22/1997,SMI,8,34.03,120.44,1073,F,EAC,
97,6/27/1997,SMI,8,34.03,120.44,1073,F,EAC,Y
97,6/28/1997,SMI,8,34.03,120.44,1073,F,EAC,
97,7/3/1997,SMI,8,34.03,120.44,1073,F,EAC,
97,7/9/1997,SMI,8,34.03,120.44,1073,F,EAC,Y
97,7/10/1997,SMI,8,34.03,120.44,1073,F,EAC,
97,7/14/1997,SMI,8,34.03,120.44,1073,F,EAC,
97,7/15/1997,SMI,8,34.03,120.44,1073,F,EAC,
97,7/16/1997,SMI,8,34.03,120.44,1073,F,EAC,
97,7/17/1997,SMI,8,34.03,120.44,1073,F,EAC,
97,6/15/1997,SMI,8,34.03,120.44,1073,F,EAC,Y
99,5/28/1999,SMI,8,34.03,120.44,1073,F,EACS,P
99,5/29/1999,SMI,8,34.03,120.44,1073,F,EACS,P
99,5/30/1999,SMI,8,34.03,120.44,1073,F,EACS,P
2000,5/25/2000,SMI,8,34.03,120.44,1073,F,MAG,
2000,6/2/2000,SMI,8,34.03,120.44,1073,F,PCV,
2000,6/17/2000,SMI,8,34.03,120.44,1073,F,EACS,Y
2000,6/16/2000,SMI,8,34.03,120.44,1073,F,EACS,
2000,6/14/2000,SMI,8,34.03,120.44,1073,F,EACS,Y
2000,6/16/2000,SMI,8,34.03,120.44,1073,F,EACS,Y
2000,6/16/2000,SMI,8,34.03,120.44,1073,F,EACS,Y
2000,6/18/2000,SMI,8,34.03,120.44,1073,F,EACS,Y
2000,6/23/2000,SMI,8,34.03,120.44,1073,F,EACS,Y
2000,7/10/2000,SMI,8,34.03,120.44,1073,F,EAC,
2000,7/10/2000,SMI,8,34.03,120.44,1073,F,EACS,
2000,7/9/2000,SMI,8,34.03,120.44,1073,F,EACS,
2000,7/9/2000,SMI,8,34.03,120.44,1073,F,EACS,
2000,7/11/2000,SMI,8,34.03,120.44,1073,F,EAC,
2000,7/27/2000,SMI,8,34.03,120.44,1073,F,EACS,
2000,8/7/2000,SMI,8,34.03,120.44,1073,F,EAC,
2001,6/8/2001,SMI,8,34.03,120.44,1073,F,EACS,
2001,6/5/2001,SMI,8,34.03,120.44,1073,F,EACS,P
2001,6/6/2001,SMI,8,34.03,120.44,1073,F,EACS,P
2001,6/7/2001,SMI,8,34.03,120.44,1073,F,EACS,
2001,6/11/2001,SMI,8,34.03,120.44,1073,F,EACS,Y
2001,6/15/2001,SMI,8,34.03,120.44,1073,F,EACS,Y
2001,6/16/2001,SMI,8,34.03,120.44,1073,F,EACS,
2001,6/22/2001,SMI,8,34.03,120.44,1073,F,EACS,
2001,6/27/2001,SMI,8,34.03,120.44,1073,F,EACS,
2001,7/3/2001,SMI,8,34.03,120.44,1073,F,EACS,
2001,7/5/2001,SMI,8,34.03,120.44,1073,F,EACS,Y
2001,7/11/2001,SMI,8,34.03,120.44,1073,F,EACS,
2002,5/26/2002,SMI,8,34.03,120.44,1073,F,EACS,P
2002,6/11/2002,SMI,8,34.03,120.44,1073,F,EACS,
2002,6/12/2002,SMI,8,34.03,120.44,1073,F,EACS,Y
2002,6/13/2002,SMI,8,34.03,120.44,1073,F,EACS,Y
2002,6/14/2002,SMI,8,34.03,120.44,1073,F,EACS,Y
2002,6/16/2002,SMI,8,34.03,120.44,1073,F,EACS,Y
2002,6/17/2002,SMI,8,34.03,120.44,1073,F,EACS,
2002,6/23/2002,SMI,8,34.03,120.44,1073,F,EAC,
2002,6/29/2002,SMI,8,34.03,120.44,1073,F,EACS,Y
2002,6/30/2002,SMI,8,34.03,120.44,1073,F,EACS,
2002,7/1/2002,SMI,8,34.03,120.44,1073,F,EACS,Y
2002,7/2/2002,SMI,8,34.03,120.44,1073,F,EACS,
2002,7/7/2002,SMI,8,34.03,120.44,1073,F,EACS,
2002,7/7/2002,SMI,8,34.03,120.44,1073,F,EACS,
2002,7/8/2002,SMI,8,34.03,120.44,1073,F,EACS,
2002,7/17/2002,SMI,8,34.03,120.44,1073,F,EACS,
2002,7/17/2002,SMI,8,34.03,120.44,1073,F,EACS,
2002,7/19/2002,SMI,8,34.03,120.44,1073,F,EACS,
2002,7/30/2002,SMI,8,34.03,120.44,1073,F,EACS,
2003,6/3/2003,SMI,8,34.03,120.44,1073,F,MAG,
2003,6/14/2003,SMI,8,34.03,120.44,1073,F,EACS,
2003,6/15/2003,SMI,8,34.03,120.44,1073,F,EACS,Y
2003,6/21/2003,SMI,8,34.03,120.44,1073,F,EACS,
2003,6/28/2003,SMI,8,34.03,120.44,1073,F,EACS,
2003,7/5/2003,SMI,8,34.03,120.44,1073,F,EACS,
2004,6/3/2004,SMI,8,34.03,120.44,1073,F,MAG,J
2004,6/28/2004,SMI,8,34.03,120.44,1073,F,EACS,
2004,6/30/2004,SMI,8,34.03,120.44,1073,F,EACS,
2005,5/26/2005,SMI,8,34.03,120.44,1073,F,EACS,
2005,6/20/2005,SMI,8,34.03,120.44,1073,F,EACS,
2005,6/22/2005,SMI,8,34.03,120.44,1073,F,EACS,
2005,6/24/2005,SMI,8,34.03,120.44,1073,F,EACS,
2005,7/12/2005,SMI,8,34.03,120.44,1073,F,MAG,
2005,7/13/2005,SMI,8,34.03,120.44,1073,F,MAG,
2005,7/14/2005,SMI,8,34.03,120.44,1073,F,OCV,
2005,7/15/2005,SMI,8,34.03,120.44,1073,F,OCV,
2006,6/5/2006,SMI,8,34.03,120.44,1073,F,EACS,Y
2006,6/6/2006,SMI,8,34.03,120.44,1073,F,EACS,Y
2006,6/7/2006,SMI,8,34.03,120.44,1073,F,EACS,Y
2006,6/8/2006,SMI,8,34.03,120.44,1073,F,EACS,
2006,6/9/2006,SMI,8,34.03,120.44,1073,F,EACS,
2006,6/14/2006,SMI,8,34.03,120.44,1073,F,EACS,
2006,6/15/2006,SMI,8,34.03,120.44,1073,F,EACS,
2006,6/16/2006,SMI,8,34.03,120.44,1073,F,EACS,
2006,6/22/2006,SMI,8,34.03,120.44,1073,F,EACS,
2006,6/23/2006,SMI,8,34.03,120.44,1073,F,EACS,
2006,7/1/2006,SMI,8,34.03,120.44,1073,F,EACS,
2006,7/9/2006,SMI,8,34.03,120.44,1073,F,EACS,
98,7/20/1998,ANI,9,37.18,122.4,1077,F,,
99,6/7/1999,SMI,8,34.03,120.44,1077,F,LNC,Y
93,7/28/1993,SMI,8,34.03,120.44,1081,F,EAC,N
93,7/11/1993,SMI,8,34.03,120.44,1081,F,EAC,N
98,5/20/1998,SMI,8,34.03,120.44,1081,F,ACV,
94,6/26/1994,ANI,9,37.18,122.4,1085,F,,
95,6/1/1995,SMI,8,34.03,120.44,1085,F,EAC,N
98,7/13/1998,SMI,8,34.03,120.44,1085,F,EJR,
2000,5/28/2000,SMI,8,34.03,120.44,1085,F,CTB,P
96,7/20/1996,SMI,8,34.03,120.44,1086,F,WTB,
95,7/26/1995,SMI,8,34.03,120.44,1086,F,WAC,N
97,6/2/1997,SMI,8,34.03,120.44,1086,F,ESR,Y
97,6/11/1997,SMI,8,34.03,120.44,1086,F,EJR,
97,7/16/1997,SMI,8,34.03,120.44,1086,F,ESR,Y
98,7/18/1998,SMI,8,34.03,120.44,1086,F,WJR,
97,7/19/1997,SMI,8,34.03,120.44,1086,F,EJR,
97,7/19/1997,SMI,8,34.03,120.44,1086,F,ESR,Y
97,7/22/1997,SMI,8,34.03,120.44,1086,F,WTB,
97,7/22/1997,SMI,8,34.03,120.44,1086,F,WTB,
99,6/18/1999,SMI,8,34.03,120.44,1086,F,WJR,Y
99,6/23/1999,SMI,8,34.03,120.44,1086,F,WJR,Y
99,7/29/1999,SMI,8,34.03,120.44,1086,F,WJR,
2000,6/9/2000,SMI,8,34.03,120.44,1086,F,WJR,P
2000,7/8/2000,SMI,8,34.03,120.44,1086,F,WJR,
2000,7/30/2000,SMI,8,34.03,120.44,1086,F,WJR,Y
2001,6/2/2001,SMI,8,34.03,120.44,1086,F,WJR,
2001,6/9/2001,SMI,8,34.03,120.44,1086,F,WJR,
2001,6/8/2001,SMI,8,34.03,120.44,1086,F,WJR,Y
2001,5/28/2001,SMI,8,34.03,120.44,1086,F,EJR,
2001,6/6/2001,SMI,8,34.03,120.44,1086,F,WJR,Y
2001,6/15/2001,SMI,8,34.03,120.44,1086,F,WJR,
2001,6/24/2001,SMI,8,34.03,120.44,1086,F,WJR,
2002,6/1/2002,SMI,8,34.03,120.44,1086,F,EJR,P
2002,6/3/2002,SMI,8,34.03,120.44,1086,F,WJR,P
2002,6/4/2002,SMI,8,34.03,120.44,1086,F,WJR,P
2002,6/6/2002,SMI,8,34.03,120.44,1086,F,WJR,
2002,6/14/2002,SMI,8,34.03,120.44,1086,F,WJR,Y
2003,6/15/2003,SMI,8,34.03,120.44,1086,F,EJR,
2003,6/21/2003,SMI,8,34.03,120.44,1086,F,WJR,
2003,6/29/2003,SMI,8,34.03,120.44,1086,F,WJR,
2003,6/30/2003,SMI,8,34.03,120.44,1086,F,WJR,
2004,6/10/2004,SMI,8,34.03,120.44,1086,F,EJR,
2004,6/21/2004,SMI,8,34.03,120.44,1086,F,WJR,
2004,6/27/2004,SMI,8,34.03,120.44,1086,F,WJR,Y
2005,6/8/2005,SMI,8,34.03,120.44,1086,F,WJR,
2005,6/16/2005,SMI,8,34.03,120.44,1086,F,WJR,
2005,6/22/2005,SMI,8,34.03,120.44,1086,F,WJR,Y
2005,6/25/2005,SMI,8,34.03,120.44,1086,F,WJR,
2005,6/28/2005,SMI,8,34.03,120.44,1086,F,WJR,
2005,7/5/2005,SMI,8,34.03,120.44,1086,F,WJR,
2005,7/8/2005,SMI,8,34.03,120.44,1086,F,WJR,
2005,7/9/2005,SMI,8,34.03,120.44,1086,F,WJR,Y
2005,7/9/2005,SMI,8,34.03,120.44,1086,F,EJR,
2005,7/13/2005,SMI,8,34.03,120.44,1086,F,EJR,
2006,6/12/2006,SMI,8,34.03,120.44,1086,F,WJR,
2006,6/15/2006,SMI,8,34.03,120.44,1086,F,WJR,Y
2006,6/17/2006,SMI,8,34.03,120.44,1086,F,WJR,
2006,6/23/2006,SMI,8,34.03,120.44,1086,F,WJR,Y
2006,6/23/2006,SMI,8,34.03,120.44,1086,F,EJR,
2006,6/26/2006,SMI,8,34.03,120.44,1086,F,WJR,
2006,6/29/2006,SMI,8,34.03,120.44,1086,F,WJR,Y
2006,7/4/2006,SMI,8,34.03,120.44,1086,F,WJR,
2007,6/13/2007,SMI,8,34.03,120.44,1086,F,WJC,
2007,6/21/2007,SMI,8,34.03,120.44,1086,F,WJR,
2007,6/23/2007,SMI,8,34.03,120.44,1086,F,WJR,
2007,7/16/2007,SMI,8,34.03,120.44,1086,F,ECK,
2008,6/4/2008,SMI,8,34.03,120.44,1086,F,WJR,P
2008,6/5/2008,SMI,8,34.03,120.44,1086,F,WJR,Y
2008,6/7/2008,SMI,8,34.03,120.44,1086,F,WJC,
2008,6/26/2008,SMI,8,34.03,120.44,1086,F,EJR,
2008,6/26/2008,SMI,8,34.03,120.44,1086,F,EJR,
2008,6/29/2008,SMI,8,34.03,120.44,1086,F,WJR,
2008,7/2/2008,SMI,8,34.03,120.44,1086,F,WJR,
2008,7/8/2008,SMI,8,34.03,120.44,1086,F,WJR,
2000,6/16/2000,SMI,8,34.03,120.44,1090,F,NWC,
94,5/27/1994,SMI,8,34.03,120.44,1094,F,EAC,N
94,7/3/1994,SMI,8,34.03,120.44,1094,F,WBM,N
95,7/14/1995,SMI,8,34.03,120.44,1094,F,EAC,N
96,7/20/1996,SMI,8,34.03,120.44,1094,F,ETB,
93,7/7/1993,SMI,8,34.03,120.44,1094,F,PBSW,N
93,7/25/1993,SMI,8,34.03,120.44,1094,F,EAC,N
97,7/1/1997,SMI,8,34.03,120.44,1094,F,WTB,
94,7/27/1994,ANI,9,37.18,122.4,1095,F,,
96,7/12/1996,SMI,8,34.03,120.44,1095,F,SCV,
96,6/10/1996,SMI,8,34.03,120.44,1095,F,EAC,N
95,6/21/1995,SMI,8,34.03,120.44,1095,F,ETB,N
92,7/15/1992,SMI,8,34.03,120.44,1095,F,ACV,N
96,7/21/1996,SMI,8,34.03,120.44,1095,F,SCV,
97,5/20/1997,SMI,8,34.03,120.44,1095,F,EAC,
97,5/26/1997,SMI,8,34.03,120.44,1095,F,EAC,
97,6/4/1997,SMI,8,34.03,120.44,1095,F,EAC,
97,6/6/1997,SMI,8,34.03,120.44,1095,F,WJR,
98,6/8/1998,SMI,8,34.03,120.44,1095,F,EAC,P
97,6/11/1997,SMI,8,34.03,120.44,1095,F,EAC,
98,6/12/1998,SMI,8,34.03,120.44,1095,F,CAC,P
97,6/16/1997,SMI,8,34.03,120.44,1095,F,EAC,
98,6/17/1998,SMI,8,34.03,120.44,1095,F,WJR,Y
97,6/18/1997,SMI,8,34.03,120.44,1095,F,EAC,
98,6/26/1998,SMI,8,34.03,120.44,1095,F,WJR,Y
97,6/28/1997,SMI,8,34.03,120.44,1095,F,EAC,
98,6/28/1998,SMI,8,34.03,120.44,1095,F,WJR,Y
98,6/29/1998,SMI,8,34.03,120.44,1095,F,WJR,Y
97,7/1/1997,SMI,8,34.03,120.44,1095,F,EJR,
98,7/11/1998,SMI,8,34.03,120.44,1095,F,WJR,Y
97,7/19/1997,SMI,8,34.03,120.44,1095,F,EAC,
97,7/21/1997,SMI,8,34.03,120.44,1095,F,EAC,
99,6/10/1999,SMI,8,34.03,120.44,1095,F,EAC,
99,6/13/1999,SMI,8,34.03,120.44,1095,F,EACS,P
99,6/14/1999,SMI,8,34.03,120.44,1095,F,EACS,Y
99,6/15/1999,SMI,8,34.03,120.44,1095,F,EACS,Y
99,6/17/1999,SMI,8,34.03,120.44,1095,F,EACS,Y
99,6/18/1999,SMI,8,34.03,120.44,1095,F,EACS,Y
99,6/16/1999,SMI,8,34.03,120.44,1095,F,EACS,Y
99,6/19/1999,SMI,8,34.03,120.44,1095,F,EACS,Y
99,6/20/1999,SMI,8,34.03,120.44,1095,F,EACS,Y
99,6/22/1999,SMI,8,34.03,120.44,1095,F,EACS,Y
99,6/23/1999,SMI,8,34.03,120.44,1095,F,EACS,Y
99,6/29/1999,SMI,8,34.03,120.44,1095,F,EACS,Y
99,7/3/1999,SMI,8,34.03,120.44,1095,F,EACS,N
99,7/3/1999,SMI,8,34.03,120.44,1095,F,EACS,
99,7/13/1999,SMI,8,34.03,120.44,1095,F,EACS,
99,7/18/1999,SMI,8,34.03,120.44,1095,F,EACS,
2000,5/27/2000,SMI,8,34.03,120.44,1095,F,EAC,P
2000,6/16/2000,SMI,8,34.03,120.44,1095,F,EACS,Y
2000,7/12/2000,SMI,8,34.03,120.44,1095,F,WAC,
2001,5/24/2001,SMI,8,34.03,120.44,1095,F,EACS,
2001,6/8/2001,SMI,8,34.03,120.44,1095,F,EACS,
2001,5/24/2001,SMI,8,34.03,120.44,1095,F,EACS,
2001,5/29/2001,SMI,8,34.03,120.44,1095,F,EACS,
2001,6/17/2001,SMI,8,34.03,120.44,1095,F,EACS,
2002,5/22/2002,SMI,8,34.03,120.44,1095,F,EACS,
2002,5/30/2002,SMI,8,34.03,120.44,1095,F,EACS,
2002,6/2/2002,SMI,8,34.03,120.44,1095,F,EACS,
2002,6/9/2002,SMI,8,34.03,120.44,1095,F,EAC,
2002,6/10/2002,SMI,8,34.03,120.44,1095,F,EACS,P
2002,6/13/2002,SMI,8,34.03,120.44,1095,F,EACS,
2002,6/14/2002,SMI,8,34.03,120.44,1095,F,EACS,Y
2002,6/16/2002,SMI,8,34.03,120.44,1095,F,EACS,P
96,7/8/1996,SMI,8,34.03,120.44,1096,F,CWP,
95,5/29/1995,SMI,8,34.03,120.44,1096,F,ETB,N
94,7/4/1994,SMI,8,34.03,120.44,1096,F,CWP,N
94,7/21/1994,SMI,8,34.03,120.44,1096,F,EJR,N
96,7/20/1996,SMI,8,34.03,120.44,1096,F,CTB,
97,6/1/1997,SMI,8,34.03,120.44,1096,F,EJR,Y
98,6/26/1998,SMI,8,34.03,120.44,1096,F,EJR,
97,7/19/1997,SMI,8,34.03,120.44,1096,F,EJR,Y
98,6/15/1998,SMI,8,34.03,120.44,1096,F,EJR,Y
97,5/29/1997,SMI,8,34.03,120.44,1096,F,WJR,
99,6/27/1999,SMI,8,34.03,120.44,1096,F,WJR,Y
99,7/7/1999,SMI,8,34.03,120.44,1096,F,EJR,N
99,7/21/1999,SMI,8,34.03,120.44,1096,F,EJR,
99,7/29/1999,SMI,8,34.03,120.44,1096,F,EJR,Y
2000,6/7/2000,SMI,8,34.03,120.44,1096,F,EJR,
2000,6/9/2000,SMI,8,34.03,120.44,1096,F,EJR,
2001,6/11/2001,SMI,8,34.03,120.44,1096,F,EJR,Y
2001,6/19/2001,SMI,8,34.03,120.44,1096,F,EJR,Y
2001,7/5/2001,SMI,8,34.03,120.44,1096,F,EJR,Y
2002,6/10/2002,SMI,8,34.03,120.44,1096,F,EJR,P
2002,7/2/2002,SMI,8,34.03,120.44,1096,F,EJR,
2002,7/14/2002,SMI,8,34.03,120.44,1096,F,EJR,
2003,6/11/2003,SMI,8,34.03,120.44,1096,F,EJR,P
2006,6/3/2006,SMI,8,34.03,120.44,1096,F,MLB,
2006,6/6/2006,SMI,8,34.03,120.44,1096,F,MLB,Y
2006,6/9/2006,SMI,8,34.03,120.44,1096,F,MLB,Y
2006,6/25/2006,SMI,8,34.03,120.44,1096,F,MLB,
2006,6/28/2006,SMI,8,34.03,120.44,1096,F,MLB,Y
2006,7/9/2006,SMI,8,34.03,120.44,1096,F,MLB,
2006,7/8/2006,SMI,8,34.03,120.44,1096,F,MLB,
2006,7/12/2006,SMI,8,34.03,120.44,1096,F,MLB,
2007,7/2/2007,SMI,8,34.03,120.44,1096,F,MLB,
2008,6/4/2008,SMI,8,34.03,120.44,1096,F,MLB,P
2008,7/9/2008,SMI,8,34.03,120.44,1096,F,MLB,
90,7/10/1990,SMI,8,34.03,120.44,11,F,WJR,N
90,7/16/1990,SMI,8,34.03,120.44,11,F,WJR,N
93,6/18/1993,SMI,8,34.03,120.44,11,F,TYB,N
95,6/18/1995,SMI,8,34.03,120.44,11,F,LNC,Y
96,6/27/1996,SMI,8,34.03,120.44,11,F,LNC,Y
96,6/28/1996,SMI,8,34.03,120.44,11,F,LNC,Y
96,7/2/1996,SMI,8,34.03,120.44,11,F,LNC,Y
96,7/14/1996,SMI,8,34.03,120.44,11,F,LNC,
96,6/9/1996,SMI,8,34.03,120.44,110,F,EAC,Y
94,6/10/1994,SMI,8,34.03,120.44,110,F,WAC,N
96,7/18/1996,SMI,8,34.03,120.44,110,F,ACV,
95,7/20/1995,SMI,8,34.03,120.44,110,F,WAC,N
94,7/9/1994,SMI,8,34.03,120.44,110,F,WAC,Y
96,6/7/1996,SMI,8,34.03,120.44,110,F,EAC,Y
96,6/22/1996,SMI,8,34.03,120.44,110,F,CAC,Y
96,6/23/1996,SMI,8,34.03,120.44,110,F,WAC,Y
97,6/21/1997,SMI,8,34.03,120.44,110,F,EJR,
97,6/4/1997,SMI,8,34.03,120.44,110,F,WJR,P
97,6/6/1997,SMI,8,34.03,120.44,110,F,EJR,Y
97,6/11/1997,SMI,8,34.03,120.44,110,F,EJR,Y
97,7/15/1997,SMI,8,34.03,120.44,110,F,EJR,
95,6/21/1995,SMI,8,34.03,120.44,1100,F,EJR,N
95,6/8/1995,SMI,8,34.03,120.44,1100,F,CWP,N
95,7/16/1995,SMI,8,34.03,120.44,1100,F,EJR,N
97,5/15/1998,SMI,8,34.03,120.44,1100,F,CWP,
98,7/2/1998,SMI,8,34.03,120.44,1100,F,CWP,
98,7/11/1998,SMI,8,34.03,120.44,1100,F,CWP,
99,5/26/1999,SMI,8,34.03,120.44,1100,F,ETB,P
99,6/16/1999,SMI,8,34.03,120.44,1100,F,ETB,Y
2000,6/8/2000,SMI,8,34.03,120.44,1100,F,ETB,
94,6/25/1994,ANI,9,37.18,122.4,1108,F,,
98,6/12/1998,ANI,9,37.18,122.4,1108,F,,
96,6/6/1996,SMI,8,34.03,120.44,1108,F,OCV,P
96,6/28/1996,SMI,8,34.03,120.44,1108,F,EAC,
97,5/22/1997,SMI,8,34.03,120.44,1108,F,EAC,P
97,5/25/1997,SMI,8,34.03,120.44,1108,F,EAC,
97,6/6/1997,SMI,8,34.03,120.44,1108,F,EAC,
97,6/7/1997,SMI,8,34.03,120.44,1108,F,EAC,Y
97,6/10/1997,SMI,8,34.03,120.44,1108,F,EAC,Y
98,6/19/1998,SMI,8,34.03,120.44,1108,F,EAC,
98,6/20/1998,SMI,8,34.03,120.44,1108,F,EAC,Y
97,6/21/1997,SMI,8,34.03,120.44,1108,F,EAC,
97,6/21/1997,SMI,8,34.03,120.44,1108,F,EAC,
98,6/21/1998,SMI,8,34.03,120.44,1108,F,EAC,Y
97,6/22/1997,SMI,8,34.03,120.44,1108,F,EAC,
98,6/22/1998,SMI,8,34.03,120.44,1108,F,EAC,
98,6/24/1998,SMI,8,34.03,120.44,1108,F,EAC,Y
98,6/24/1998,SMI,8,34.03,120.44,1108,F,EAC,
97,6/25/1997,SMI,8,34.03,120.44,1108,F,EAC,Y
97,6/26/1997,SMI,8,34.03,120.44,1108,F,EAC,Y
97,6/30/1997,SMI,8,34.03,120.44,1108,F,EAC,
97,7/5/1997,SMI,8,34.03,120.44,1108,F,EAC,Y
98,7/5/1998,SMI,8,34.03,120.44,1108,F,EAC,
98,7/6/1998,SMI,8,34.03,120.44,1108,F,EAC,
97,7/10/1997,SMI,8,34.03,120.44,1108,F,EAC,
97,7/11/1997,SMI,8,34.03,120.44,1108,F,EAC,
98,7/11/1998,SMI,8,34.03,120.44,1108,F,EAC,
98,7/12/1998,SMI,8,34.03,120.44,1108,F,EAC,Y
98,7/13/1998,SMI,8,34.03,120.44,1108,F,EAC,Y
97,7/15/1997,SMI,8,34.03,120.44,1108,F,EAC,Y
97,7/16/1997,SMI,8,34.03,120.44,1108,F,EAC,Y
97,7/17/1997,SMI,8,34.03,120.44,1108,F,EAC,
98,7/18/1998,SMI,8,34.03,120.44,1108,F,EAC,
98,7/18/1998,SMI,8,34.03,120.44,1108,F,EAC,Y
97,7/20/1997,SMI,8,34.03,120.44,1108,F,EAC,
97,7/21/1997,SMI,8,34.03,120.44,1108,F,EAC,Y
98,7/24/1998,SMI,8,34.03,120.44,1108,F,EAC,
98,7/25/1998,SMI,8,34.03,120.44,1108,F,EAC,Y
98,8/5/1998,SMI,8,34.03,120.44,1108,F,EAC,
99,5/20/1999,SMI,8,34.03,120.44,1108,F,EAC,
99,5/22/1999,SMI,8,34.03,120.44,1108,F,EACS,P
99,6/1/1999,SMI,8,34.03,120.44,1108,F,EAC,
99,6/2/1999,SMI,8,34.03,120.44,1108,F,EAC,
99,6/9/1999,SMI,8,34.03,120.44,1108,F,EACS,
99,6/11/1999,SMI,8,34.03,120.44,1108,F,EAC,
99,6/17/1999,SMI,8,34.03,120.44,1108,F,EAC,
99,6/19/1999,SMI,8,34.03,120.44,1108,F,EAC,
99,6/25/1999,SMI,8,34.03,120.44,1108,F,EAC,
99,7/18/1999,SMI,8,34.03,120.44,1108,F,EACS,
99,7/18/1999,SMI,8,34.03,120.44,1108,F,EACS,
99,7/22/1999,SMI,8,34.03,120.44,1108,F,WAC,
99,7/15/1999,SMI,8,34.03,120.44,1108,F,EAC,
2000,5/21/2000,SMI,8,34.03,120.44,1108,F,OCV,P
2000,5/28/2000,SMI,8,34.03,120.44,1108,F,EACS,P
2000,6/6/2000,SMI,8,34.03,120.44,1108,F,EACS,
2000,6/10/2000,SMI,8,34.03,120.44,1108,F,EACS,Y
2000,6/12/2000,SMI,8,34.03,120.44,1108,F,EACS,Y
2000,6/11/2000,SMI,8,34.03,120.44,1108,F,EACS,Y
2000,6/13/2000,SMI,8,34.03,120.44,1108,F,EACS,
2000,6/16/2000,SMI,8,34.03,120.44,1108,F,EACS,Y
2000,6/14/2000,SMI,8,34.03,120.44,1108,F,EACS,
2000,6/28/2000,SMI,8,34.03,120.44,1108,F,EACS,
2000,6/23/2000,SMI,8,34.03,120.44,1108,F,EACS,
2000,6/29/2000,SMI,8,34.03,120.44,1108,F,EACS,
2000,7/21/2000,SMI,8,34.03,120.44,1108,F,EACS,
2000,7/15/2000,SMI,8,34.03,120.44,1108,F,EACS,
2000,7/12/2000,SMI,8,34.03,120.44,1108,F,EACS,
